COUNTY_MUNI_CODE,Latitude,Longitude
US46107,45.06476764786728,-99.9572027053064
US46109,45.63063927784317,-96.94608177816863
US46111,44.02369574003162,-98.0913760723583
US46115,44.93882256995687,-98.3462037494032
US46117,44.41304042741415,-100.7362632968631
US46119,44.71581307914455,-100.1321974352314
US46121,43.19371820516422,-100.7184321448247
US46123,43.34689458653722,-99.88401454313174
US46125,43.31117663848933,-97.14870252246112
US46127,42.83315756481856,-96.65613187760734
US46129,45.43022152695927,-100.0316138755693
US46135,43.00917815834318,-97.39477522239082
US46137,44.98209119240008,-101.666030523949
US48001,31.81364904139288,-95.65263676233982
US48003,32.30529800563546,-102.6378150460463
US48005,31.2550016346703,-94.61200588951002
US48007,28.08492369131444,-96.99139973380974
US48009,33.61557352454852,-98.6876750807516
US48011,34.96521355229824,-101.3574021544769
US48013,28.89384810959494,-98.52720550670551
US48015,29.88726440562949,-96.27801497818348
US48017,34.0688787577586,-102.829912132276
US48019,29.74730057889399,-99.2462977064001
US48021,30.10388687216662,-97.31199926054327
US48023,33.61676481177872,-99.21351580607934
US48025,28.41768457218343,-97.74131256470412
US48027,31.03756201863071,-97.47873769603596
US48029,29.44930834998826,-98.52005758053546
US48031,30.26666592995997,-98.39985673939822
US48033,32.74396278150891,-101.4317488700489
US48035,31.90073475798037,-97.63441005583408
US48037,33.44594249882704,-94.42338573194408
US48039,29.16832428308497,-95.43422368634867
US48041,30.66112420232576,-96.3024164527794
US48043,29.81423082210018,-103.2517882944308
US48045,34.53054895398532,-101.2085927338917
US48047,27.03183451091013,-98.21874206926628
US48049,31.77467488718852,-98.99979609571577
US48051,30.49262621227313,-96.6215067088267
US48053,30.78876401471039,-98.18229370986208
US48055,29.83697472536688,-97.61994350283112
US48057,28.4394886120088,-96.61502103842962
US48059,32.29791660782183,-99.37348710202504
US48061,26.15107367365779,-97.45206566579404
US48063,32.97325971047795,-94.9784869116194
US48065,35.40381137436809,-101.3541829634465
US48067,33.07775831283259,-94.34358653989104
US48069,34.53024078952292,-102.2616693763916
US48071,29.70842596596095,-94.67132913632702
US48073,31.83749998695676,-95.16529636470098
US48075,34.52948520868993,-100.2075756554995
US48077,33.78613962675077,-98.20853078446206
US48079,33.60441851980043,-102.8284380958361
US48081,31.88873752257778,-100.5299123491485
US48083,31.77372489097726,-99.453652914819
US48085,33.18823191100084,-96.5724419923041
US48087,34.96517345133034,-100.2700658594327
US48089,29.62111845075403,-96.52628858732416
US48091,29.8083050036249,-98.27825468318024
US48093,31.94825532037058,-98.5583375874336
US48095,31.32680593280337,-99.86397600456888
US48097,33.63949092913357,-97.21262558594358
US48099,31.39119284827226,-97.79920659413378
US48101,34.07798958259721,-100.2787336033339
US48103,31.42880524725611,-102.5156320034255
US48105,30.72384982651892,-101.4123575740027
US48107,33.61490068303469,-101.2999590649108
US48109,31.44885801715639,-104.5171778325283
US48111,36.27820529793235,-102.6021856534391
US48113,32.76682998567804,-96.77776717695914
US48115,32.74279314221848,-101.9476849601545
US48117,34.96631142021761,-102.604926704665
US48119,33.3863453515003,-95.67224861050477
US48121,33.20579725904872,-97.11681570443434
US48123,29.08228436185516,-97.35669170131514
US48125,33.61688857781386,-100.7788605194582
US48127,28.42276799865339,-99.75672680203814
US48129,34.96570615062065,-100.8139901501653
US48131,27.6819906429691,-98.50893751053152
US48133,32.32729269179833,-98.8322577456224
US48135,31.86942999493998,-102.5427492006375
US48137,29.98320450256061,-100.3046323535283
US48139,32.34865235768796,-96.7946104801064
US48141,31.76906602141414,-106.2349768241452
US48143,32.23662678825229,-98.2180139480748
US48145,31.25345319474586,-96.935804545677
US48147,33.59411114357611,-96.10676276580963
US48149,29.87703759619837,-96.9196546717448
US48151,32.74308906408711,-100.4021679192052
US48153,34.07276446922041,-101.3032341089709
US48155,33.97479218091583,-99.77806002627358
US48157,29.52771761371154,-95.77097146068384
US48159,33.17578549575329,-95.21841343121548
US48161,31.70515066547812,-96.14911183316144
US48163,28.86805719951422,-99.10826707460014
US48165,32.74099407872588,-102.6351749404191
US48167,29.38018655818818,-94.86263277603898
US48169,33.18014283377297,-101.2984216282152
US48171,30.3182216547257,-98.9464795474758
US48173,31.86972049481275,-101.5208017760252
US48175,28.65729843403494,-97.42648330671
US48177,29.45705847788682,-97.49240709156577
US48179,35.40145869322876,-100.8125580545398
US48181,33.62711552977586,-96.67777034225156
US48183,32.48056148486343,-94.81694173431772
US48185,30.54393256344505,-95.98553112315032
US48187,29.5832227832732,-97.94855684280746
US48189,34.07086017659037,-101.8268813774945
US48191,34.53106249236721,-100.6811277852624
US48193,31.705064468409,-98.11065238956344
US48195,36.27777049090177,-101.3545392094443
US48197,34.29053113956702,-99.74581442491676
US48199,30.33257337612797,-94.39022005334408
US48201,29.85762226005237,-95.39244685617628
US48203,32.54831107292079,-94.37151333533468
US48205,35.84031787669527,-102.6028601680125
US48207,33.17850777243004,-99.73030111515878
US48209,30.05810137112958,-98.03121092192008
US48211,35.83786986512954,-100.270473425741
US48213,32.2120495626666,-95.85365435366856
US48215,26.39721043120064,-98.18114661814302
US48217,31.99095486555733,-97.13253323977654
US48219,33.60791841006013,-102.3432034347105
US48221,32.43002752967592,-97.83225774600822
US48223,33.14975464562836,-95.56392232273048
US48225,31.31810411717435,-95.42256909629472
US48227,32.30643344215248,-101.4355024061377
US48229,31.45795800548981,-105.3867933853212
US48231,33.12399075486427,-96.0854157401961
US48233,35.84031811750188,-101.3546991351028
US48235,31.30418701646923,-100.9824181229336
US48237,33.23376144908517,-98.17246256947963
US48239,28.95451771128252,-96.57777263077524
US48241,30.74497914256709,-94.02516184409704
US48243,30.71581380964637,-104.1400485558934
US48245,29.85412485059854,-94.15347832012864
US48247,27.04372128323845,-98.6973147236426
US48249,27.73203910947012,-98.0898018238838
US48251,32.37917443938874,-97.36652177259472
US48253,32.74017275439445,-99.87874559020936
US48255,28.90597347294924,-97.85936987340496
US48257,32.59958859281477,-96.28777234332212
US48259,29.94486277437703,-98.71155135430878
US48261,26.9285261453729,-97.63646875638594
US48263,33.18168368738954,-100.7775697823989
US48265,30.06168073826541,-99.35028973707506
US48267,30.48700423770808,-99.74874516839265
US48269,33.61675438392428,-100.255851384921
US48271,29.35055858476755,-100.4179334352995
US48273,27.42682953051322,-97.6683850448856
US48275,33.60638235593116,-99.74144580874557
US48277,33.66754907345026,-95.57122728124592
US48279,34.06897472807682,-102.3517116717679
US48281,31.19640044998951,-98.24145484498524
US48283,28.34549299096951,-99.09965599339604
US48285,29.38460607261407,-96.93019381064312
US48287,30.31087748281302,-96.96574964972388
US48289,31.29682494449611,-95.99559450652713
US48291,30.15200364559425,-94.8123155623206
US48293,31.54578837808403,-96.58061567676476
US48295,36.27803236943764,-100.2731154769418
US48297,28.35185273285239,-98.1248295088494
US48299,30.70597259752428,-98.68411055349551
US48301,31.8493450027629,-103.579953400571
US48303,33.61048075643093,-101.8205463166289
US48305,33.17709005721729,-101.8161218314353
US48307,31.19922590742839,-99.34747894761696
US48309,31.55264155421632,-97.20172164257632
US48311,28.35309895057926,-98.5678409804697
US48313,30.96560719195594,-95.9283764204792
US48315,32.79802346141843,-94.35723044135928
US48317,32.3062939067184,-101.951214802498
US48319,30.71796407790915,-99.22613250967623
US48321,28.78612638358186,-96.00385489517711
US48323,28.74338365167194,-100.3146533408668
US48325,29.35604348026696,-99.11013368086384
US48327,30.88996195081155,-99.82066209628368
US48329,31.86941699372963,-102.0316092910223
US48331,30.78658834130905,-96.97677005799297
US48333,31.49537380234112,-98.5954863456437
US48335,32.30647906188069,-100.9212268786891
US48337,33.67597760616238,-97.72463207973767
US48339,30.30046031070895,-95.50310340778812
US48341,35.83798589687951,-101.8929229503801
US48343,33.11372312244831,-94.7326619179962
US48345,34.07443262312741,-100.7798277660926
US48347,31.61625186680105,-94.61599183729264
US48349,32.04717449625802,-96.4724287269036
US48351,30.78735699539662,-93.7446391748362
US48353,32.30375884682796,-100.4060518575947
US48355,27.73517609588849,-97.51624183210204
US48357,36.27872692827995,-100.815654161108
US48359,35.40533487951588,-102.60286669336
US48361,30.12140235246584,-93.89388957892812
US48363,32.75350514096377,-98.31300488027377
US48365,32.16255733522358,-94.30561625566936
US48367,32.77792058276259,-97.80509608906968
US48369,34.53039649666968,-102.7845384909806
US48371,30.7821564985938,-102.7236531154463
US48373,30.79313182064866,-94.83005539550636
US48375,35.40157180918036,-101.8940039641218
US48377,30.00140747087733,-104.2409438898125
US48379,32.87040994266981,-95.79339590558205
US48381,34.96614603752501,-101.8969428905373
US48383,31.36662705226922,-101.5230065218583
US48385,29.83197929203983,-99.82217704389244
US48387,33.62105772034851,-95.05042831497089
US48389,31.32425168854317,-103.6933870099468
US48391,28.32176031562173,-97.15943266651196
US48393,35.83879361003927,-100.813444036588
US48395,31.02732772946625,-96.51284489331846
US48397,32.89789202709893,-96.4078831044178
US48399,31.83143800377649,-99.97623106383992
US48401,32.10810051662959,-94.76184710411104
US48403,31.34341953103958,-93.85181743431912
US48405,31.39454680579603,-94.16820531995955
US48407,30.57979544250705,-95.16695894264096
US48409,28.00890455815235,-97.5183648546532
US48411,31.15553524529625,-98.81762914139892
US48413,30.89764003551617,-100.5385423542372
US48415,32.74658506568897,-100.9164076500199
US48417,32.73624688557525,-99.35406692719788
US48419,31.79258478173307,-94.14508745020488
US48421,36.27798339139135,-101.8934673540768
US48423,32.37533817208727,-95.26926208837766
US48425,32.22226076648652,-97.77453312701957
US48427,26.5623748490031,-98.7383707723389
US48429,32.73613843970616,-98.83617332837198
US48431,31.82824948414822,-101.0499950736677
US48433,33.17939622367798,-100.2533064176928
US48435,30.49851894404261,-100.5381847534686
US48437,34.53066910066118,-101.7350273286156
US48439,32.77219423543158,-97.29113089735463
US48441,32.30173835860312,-99.89012159134086
US48443,30.22577715104721,-102.0763999543453
US48445,33.17407627090594,-102.3351960870777
US48447,33.17776793343636,-99.21237123965128
US48449,33.21677647744134,-94.96568007863418
US48451,31.40488674074021,-100.4621905558438
US48453,30.33461406122242,-97.7820282706564
US48455,31.08904631723868,-95.13540065870076
US48457,30.77156322884298,-94.37666822694304
US48459,32.73644115822679,-94.94146067950906
US48461,31.36915922179189,-102.043041126314
US48463,29.35768917021693,-99.76220227048036
US48465,29.89392525579839,-101.1519912216904
US48467,32.56399561265497,-95.83657477891754
US48469,28.7966228541535,-96.97152845048907
US48471,30.73927735372338,-95.57228848608987
US48473,30.01110872419401,-95.98764648668585
US48475,31.50959011161793,-103.1024842818865
US48477,30.21462439091615,-96.40341519204868
US48479,27.76193716564433,-99.33194354882312
US48481,29.278168189158,-96.222054653598
US48483,35.40157442761009,-100.2696481299234
US48485,33.98814205637425,-98.70357531082766
US48487,34.08113978752669,-99.24112714253634
US48489,26.47703863833671,-97.59165399882664
US48491,30.6477277788896,-97.6004955678505
US48493,29.17420403108547,-98.08651524956144
US48495,31.85026867190468,-103.0481383793687
US48497,33.2161731677221,-97.65446068643696
US48499,32.78659493089786,-95.382095193097
US48501,33.1732374981806,-102.8277943514371
US48503,33.17697261857399,-98.68776728993504
US48505,27.0011884120632,-99.16866983256972
US48507,28.86644946661493,-99.76059683768324
US49001,38.35731858286221,-113.2357618057912
US49003,41.52278858566903,-113.0817302132297
US49005,41.72308913766757,-111.7437119267699
US49007,39.64835413342612,-110.5888167928672
US49009,40.88745724909966,-109.5077615275745
US49011,40.99024492528181,-112.1113973931009
US49013,40.30001722680942,-110.4251728760329
US49015,38.99854684248079,-110.7006646214535
US49017,37.85553191596578,-111.44290142927
US49019,38.98353687859137,-109.5697731284119
US49021,37.85981555687657,-113.2894880612295
US49023,39.70307645676895,-112.7850752737609
US49025,37.28552485382691,-111.8877371882011
US49027,39.07488878505801,-113.100562545811
US49029,41.0897274361338,-111.5730119768454
US49031,38.33690404201374,-112.1272148900653
US49033,41.63342788401132,-111.2445672110021
US49035,40.667594422063,-111.923602831652
US49037,37.62953272862223,-109.8035696440829
US49039,39.3749477232537,-111.576111355023
US49041,38.74825483412202,-111.8043514427293
US49043,40.86858092382771,-110.955792778108
US49045,40.45095571823104,-113.1311517597632
US49047,40.12814416165361,-109.5186208944551
US49049,40.12074959529419,-111.6706359372736
US49051,40.33161848569102,-111.1684436973795
US49053,37.28095856235021,-113.5047779505613
US49055,38.32458278175096,-110.9036881516848
US49057,41.26998714563678,-111.9131698947567
US05001,34.28958980039252,-91.37432241532004
US05003,33.19140753457579,-91.76842593551687
US05005,36.28751310925119,-92.3369799487114
US05007,36.33892247247346,-94.25606430610556
US05009,36.30887303332069,-93.0915322305328
US05011,33.46675662338154,-92.16234587395128
US05013,33.55834715350651,-92.50301937300466
US05015,36.34127071918041,-93.53823136738
US05017,33.26738978334708,-91.29368598447395
US05019,34.05125722371857,-93.1764675708706
US05021,36.36845388256348,-90.4174079690471
US05023,35.53836261678032,-92.02670416760787
US05025,33.89856028163582,-92.1851689666683
US05027,33.21452959217198,-93.2273283834812
US05029,35.2626150213778,-92.7014083919156
US05031,35.83091527013639,-90.6328206076188
US05033,35.58830521756881,-94.24283577984644
US05035,35.20605688023148,-90.30783413582314
US05037,35.29587309639392,-90.77115160154352
US05039,33.97006970816713,-92.65441796144184
US05041,33.83137154052785,-91.25487256812386
US05043,33.58964920367895,-91.71995415196604
US05045,35.14731201126743,-92.33198740334235
US05047,35.51274465710676,-93.89049420060716
US05049,36.38175632506229,-91.81822801503266
US05051,34.57691279814826,-93.15041412203902
US05053,34.29024239580097,-92.42364471893396
US05055,36.11781672595007,-90.5590344023042
US05057,33.73570525613206,-93.66842384849562
US05059,34.31777777771117,-92.9461392154717
US05061,34.08932183461257,-93.99370127112364
US05063,35.74182351103548,-91.56967923098487
US05065,36.09503371740055,-91.91343486148196
US05067,35.59956597268864,-91.21447563346956
US05069,34.26855436872604,-91.93040918948032
US05071,35.5698663609155,-93.46008178004844
US05073,33.24195326777946,-93.60694983314328
US05075,36.04138796058943,-91.10702821091742
US05077,34.78054391876287,-90.78079852891572
US05079,33.9571849415987,-91.73438730109112
US05081,33.70105948444093,-94.23531683170052
US05083,35.21509283567821,-93.71642082474668
US05085,34.75472019785964,-91.888849328862
US05087,36.01136121898264,-93.72457949061966
US05089,36.26866396631479,-92.6842571453272
US05091,33.31283785460707,-93.89205639796296
US05093,35.76294527938325,-90.05198024264408
US05095,34.67830797432968,-91.20399132831582
US05097,34.53914073742142,-93.65951484422555
US05099,33.66428411273012,-93.30717973573992
US05101,35.92022562173796,-93.2178088664951
US05103,33.59365980590413,-92.88189689269667
US05105,34.94766340501365,-92.93113544725573
US05107,34.42784804201373,-90.84872876100256
US05109,34.16373194606965,-93.65645515095704
US05111,35.5741476947268,-90.66295215997592
US05113,34.4860820101443,-94.22812014648584
US05115,35.44834489314257,-93.0344955225008
US05117,34.83020884941522,-91.55279981498153
US05119,34.77033201983522,-92.3121091363578
US05121,36.34168221928163,-91.0276317227761
US05123,35.02207600412413,-90.74781763816355
US05125,34.64688911886125,-92.67677565781668
US05127,34.86086969804842,-94.0632547780574
US05129,35.911115119206,-92.69947045658026
US05131,35.19922063824296,-94.27426342345956
US05133,33.99746939860808,-94.24135516093251
US05135,36.16165661418669,-91.47970340160494
US05137,35.86005674895474,-92.15678280791796
US05139,33.17154140995248,-92.5973483674278
US05141,35.58082761188479,-92.51577306989736
US05143,35.97936397845482,-94.21556478821913
US05145,35.25656752395616,-91.7455076026953
US05147,35.18660162932423,-91.2430975315298
US05149,35.00288338425804,-93.41073923715598
US56001,41.6584304477708,-105.7236698888629
US56003,44.52809026115271,-107.9957469600834
US56005,44.25315853316319,-105.5483107089043
US56007,41.69849117843118,-106.929795180145
US56009,42.97466879889557,-105.5069017896392
US56011,44.59004453566504,-104.5699246060898
US56013,43.04490106204516,-108.6328472178721
US56015,42.09009656037645,-104.3532650388371
US56017,43.71945566161314,-108.4425618038045
US56019,44.04122567958684,-106.5847523380859
US56021,41.30780500547749,-104.6897233117061
US56023,42.2692975920888,-110.6568449621775
US56025,42.96454604341007,-106.7984823010793
US56027,43.0581159062173,-104.4753780074827
US56029,44.52302245090083,-109.5889478047836
US56031,42.13485112668918,-104.965825863724
US56033,44.79038859302055,-106.8795619858648
US56035,42.76928412760979,-109.9152405808212
US56037,41.66258810990717,-108.8789423697063
US56039,43.93814610041014,-110.5900332329874
US56041,41.28814240923596,-110.5475636348189
US56043,43.90577789023448,-107.6833455791963
US56045,43.84144888558872,-104.5678231617541
US08001,39.8737700990538,-104.3379205450089
US08003,37.57313366876801,-105.7882315746934
US08005,39.64982505511044,-104.3392499703099
US08007,37.19389314882012,-107.0483639770066
US08009,37.31987654276436,-102.5604748905901
US08011,37.95574475495211,-103.0716994075741
US08013,40.09267569918671,-105.3577007875219
US08014,39.95416804123229,-105.0526396831651
US08015,38.74752563330536,-106.1942209209633
US08017,38.82826115071185,-102.6033866886158
US08019,39.68915767199131,-105.6443918435255
US08021,37.20094054589438,-106.1917023924134
US08023,37.27853652958763,-105.4281783720898
US08025,38.32692567321769,-103.7848193245192
US08027,38.10886659979889,-105.3675051375139
US08029,38.86170742826506,-107.8627145927194
US08031,39.76209762087603,-104.8756496150986
US08033,37.75173069158146,-108.5172446246752
US08035,39.33012139739884,-104.929268694228
US08037,39.62836125718631,-106.6953776373617
US08039,39.28719202586237,-104.1358890585776
US08041,38.83274971879744,-104.5255474172711
US08043,38.47337598576906,-105.4395678994156
US08045,39.59990138589486,-107.9033195808529
US08047,39.85759257637856,-105.5226395994148
US08049,40.10322503570747,-106.1184642968739
US08051,38.66815963337697,-107.0316116058311
US08053,37.82227602420224,-107.3002853474105
US08055,37.68513240127389,-104.9606213648088
US08057,40.66720602355813,-106.3430160579787
US08059,39.58732187145321,-105.2503830744905
US08061,38.43288344272776,-102.7402701296418
US08063,39.30593956715227,-102.6028749324571
US08065,39.20255380432886,-106.3448003497597
US08067,37.28723632009881,-107.8431237980293
US08069,40.66738531543007,-105.4613489428539
US08071,37.31662104328257,-104.0384947574237
US08073,38.99006147058056,-103.5136537736485
US08075,40.72525368900506,-103.1101116198504
US08077,39.01956434520572,-108.465795933072
US08079,37.66949664526632,-106.9241112957828
US08081,40.61955038166099,-108.2072017190077
US08083,37.33908381315863,-108.5964886754453
US08085,38.40254916835839,-108.2690778289048
US08087,40.26324887382717,-103.8098185953333
US08089,37.90317651871517,-103.7163895170257
US08091,38.15575811529672,-107.7694056377461
US08093,39.12048260242159,-105.717305857774
US08095,40.59406317651118,-102.3575771747921
US08097,39.21729831905244,-106.9166356613946
US08099,37.95584738760534,-102.3933468505391
US08101,38.17421427747219,-104.5128800874661
US08103,39.98034987918779,-108.216869585336
US08105,37.5827519494675,-106.3832370726608
US08107,40.48686429739238,-106.9914003064458
US08109,38.08127785157476,-106.2819062008642
US08111,37.76418184946699,-107.676106831674
US08113,38.0038901505635,-108.4060329155191
US08115,40.87602592854217,-102.3517916500833
US08117,39.6346284197184,-106.1165500399137
US08119,38.88284367956287,-105.161843131267
US08121,39.97242908274062,-103.201054839146
US08123,40.55667473686132,-104.3919165109383
US08125,40.00427746629054,-102.4242130655906
MX01001,21.81153560055437,-102.2957712859626
MX01002,22.12657642462301,-102.0456604180052
MX01003,21.90078846164611,-102.7049005184942
MX01004,22.36064173718321,-102.2970435097582
MX01005,21.93215515744755,-102.4456257692213
MX01006,22.10455438348553,-102.301670287796
MX01007,22.26744552301531,-102.3407296700817
MX01008,22.14670973238036,-102.5258434061069
MX01009,22.23700079629875,-102.1921297033985
MX01010,21.92155596919573,-102.0353867358888
MX01011,22.03308468441126,-102.2290180741367
MX02001,30.06258565328732,-114.9622418001302
MX02002,31.75158919563872,-115.1710212933797
MX02003,32.44095939007946,-116.2689952153925
MX02004,32.40420745300234,-116.8198993311602
MX02005,32.25304607173855,-116.8907866491152
MX03001,25.53663306186005,-111.8095742576994
MX03002,27.28920164222939,-113.2271223933517
MX03003,24.18662051248941,-110.6425304856216
MX03008,23.27701110105231,-109.7532001392832
MX03009,25.95461094440035,-111.4491442723151
MX04001,20.38280449005823,-90.2168822715634
MX04002,19.61714661929522,-90.26755632145658
MX04003,18.49931317920802,-91.451407393815
MX04004,19.13458769085496,-90.49921741996792
MX04005,20.12449354802708,-90.13543288980276
MX04006,19.4749084671984,-89.60986049859706
MX04007,18.27332167104022,-91.97386657114647
MX04008,19.96968264651475,-90.23297795410114
MX04009,18.55090678058606,-90.47431083473428
MX04010,18.40397321751086,-89.6615593600524
MX04011,18.09939024276956,-90.71673979837875
MX05001,27.12243961026115,-101.2458132630212
MX05002,29.43304605896328,-102.0101149530164
MX05003,28.27838851321599,-100.9159824474706
MX05004,25.34145294579347,-100.6424031324275
MX05005,26.85268532517949,-100.7992039049441
MX05006,26.58655365748317,-101.387027777138
MX05007,26.69999807216903,-102.2992206571914
MX05008,27.30620802890648,-101.2796838574835
MX05009,26.32096486252785,-103.1807997818877
MX05010,26.94775259618707,-101.5282460403029
MX05011,25.52201881456157,-101.5510991749953
MX05012,28.09784266532604,-100.3938382910173
MX05013,27.8394030012817,-100.050579585063
MX05014,29.0029081191466,-100.9513102520761
MX05015,27.65671901049499,-100.6934133828383
MX05016,27.15060824482271,-101.9137352572258
MX05017,25.55993538519143,-103.2150700274996
MX05018,26.8969287161493,-101.1944120287821
MX05019,28.3277876013911,-101.0833084526495
MX05020,28.40482427934975,-101.9012839963828
MX05021,27.22803262362669,-101.7655534257009
MX05022,28.49651814499605,-100.6204707063516
MX05023,27.97027541431597,-102.8931907081674
MX05024,25.50523470234779,-102.1148594239725
MX05025,28.77992515341176,-100.6145363420373
MX05026,27.42168234485043,-101.0216633728222
MX05027,25.91436164273046,-101.2823598564461
MX05028,27.92330081421383,-101.1430313483532
MX05029,26.9398629305281,-101.7564981637556
MX05030,25.02983185241735,-101.1251547707943
MX05031,27.84237257718859,-101.969796529335
MX05032,28.06407570510207,-101.3898141981764
MX05033,26.08478115759788,-102.7178722864705
MX05034,27.48559918590649,-103.6104448377263
MX05035,25.17079523350527,-103.2491336255846
MX05036,25.2223052827064,-102.925051856813
MX05037,28.09764068242232,-100.7803006798249
MX05038,28.81279567199965,-101.3953675020715
MX06001,19.00943989953318,-103.9984850287844
MX06002,19.11617031570513,-103.6326910197212
MX06003,19.39346607368847,-103.7699856719635
MX06004,19.18815597221401,-103.9207631334846
MX06005,19.32688600282498,-103.5955028891612
MX06006,18.96764385365502,-103.6813510609039
MX06007,19.14953939116431,-104.2958654305196
MX06008,19.37211889202005,-104.0310441582818
MX06009,18.86740851124126,-104.9262968983509
MX06010,19.30961704650622,-103.8444285119616
MX07001,15.41415440372251,-92.68168153381067
MX07002,16.53778862687294,-92.8409066539356
MX07003,15.23377328033164,-92.7723267691884
MX07004,16.66193086020427,-91.86260812955592
MX07005,17.38562151721672,-92.85734448375656
MX07006,15.55710755527319,-92.09750918600594
MX07007,16.51529800737616,-92.39542739282906
MX07008,15.75818655365067,-92.68045625224494
MX07009,16.24886269367247,-93.9374342936652
MX07010,15.49175987546125,-92.16129247057292
MX07011,15.61959360805219,-92.24241693802468
MX07012,16.86678794271961,-93.31910194737704
MX07013,17.014145182186,-92.95879995588145
MX07014,17.03175666212284,-92.74128949913836
MX07015,15.08638434909107,-92.16426330449411
MX07016,17.77991820429903,-91.99758786326734
MX07017,16.71306349614798,-93.86745494058492
MX07018,17.12058480954259,-93.12608210669735
MX07019,16.29700905841266,-92.17899792648012
MX07020,15.96101601187405,-92.77120522437816
MX07021,17.09486744178857,-93.25216046563293
MX07022,17.02128183000816,-92.61180015810304
MX07023,16.81937470830974,-92.68017344198633
MX07024,16.61155658297088,-92.21696447001364
MX07025,17.32680649598448,-93.1315387403411
MX07026,16.95017209752562,-92.57043057719868
MX07027,16.59825528020788,-92.97065321525469
MX07028,16.55397549453119,-92.72594356867909
MX07029,16.99533900931769,-93.11152051593288
MX07030,15.79906946724884,-92.39128584476512
MX07031,17.10973582482831,-92.0351198170873
MX07032,15.36445807535537,-92.55816159475324
MX07033,17.29408260910177,-93.27618892253533
MX07034,15.76281752534312,-92.08801358143224
MX07035,14.7499959493085,-92.21329430155672
MX07036,15.51300235426485,-92.2184010520845
MX07037,15.00941360778716,-92.4237699785884
MX07038,16.69429046512228,-92.39963903590142
MX07039,17.24318536241499,-92.69493242789926
MX07040,15.0970722591659,-92.54678149853406
MX07041,16.20471181652224,-91.79580687918074
MX07042,17.29853579805521,-92.97862931221675
MX07043,17.42140735082362,-93.09902072310436
MX07044,16.81796941450702,-92.896992898252
MX07045,17.46688608278177,-92.97559534989789
MX07046,16.52286511721448,-93.67203489353952
MX07047,17.08962744813289,-92.87441858640976
MX07048,17.69948406883736,-93.19333057372536
MX07049,16.9243929059412,-92.77668065904965
MX07050,17.606663483252,-91.75108145899245
MX07051,15.46116104530776,-92.8914151559614
MX07052,16.38571710543711,-91.74037318100848
MX07053,15.37317341379581,-92.18589705744913
MX07054,14.88048911554038,-92.4971827370026
MX07055,14.82164188625514,-92.20165081618104
MX07056,16.87481109966797,-92.56310056206176
MX07057,15.31385468718943,-92.3314712984
MX07058,16.43820345948478,-92.61004928077624
MX07059,16.70240108783308,-91.33829858411384
MX07060,17.22080043825358,-93.17387579179436
MX07061,16.81994020458665,-93.48668420987568
MX07062,17.4332923044492,-93.3968911222098
MX07063,16.8952404781745,-93.0838050981664
MX07064,16.78101940549541,-92.27480108289056
MX07065,17.44438204378056,-91.81291388249376
MX07066,17.0601173550978,-92.46406611532016
MX07067,17.18920248716628,-93.05690233997822
MX07068,17.53039088996571,-93.19861919231172
MX07069,15.67012846325578,-93.19175777315972
MX07070,15.43254871420289,-92.26392572295094
MX07071,15.16546547706378,-92.61954849194996
MX07072,17.21784342435562,-92.88120981334446
MX07073,17.19222549301828,-92.9965755014275
MX07074,17.86424400804385,-93.22938217698233
MX07075,16.36532347498414,-92.36472746175228
MX07076,17.31985953749118,-92.61077446122216
MX07077,17.43770572583569,-92.18719998439876
MX07078,16.67831652744605,-92.5899530217093
MX07079,16.91263817740625,-93.20937812460863
MX07080,15.54734390382123,-92.45622552879952
MX07081,17.13893083914246,-92.62501474907684
MX07082,17.03727004070725,-92.34828963634902
MX07083,16.10649094619294,-92.37595757872742
MX07084,17.38700606381687,-93.00479320426544
MX07085,16.92597367549186,-92.9886778346929
MX07086,16.58556264282375,-93.136331152473
MX07087,14.63965934472496,-92.2270905331397
MX07088,17.48886202718525,-93.2515882087836
MX07089,14.93455045188128,-92.30464033154712
MX07090,17.22012157651569,-93.11231556164957
MX07091,17.25097064041298,-92.99727775372922
MX07092,17.20819674810241,-93.51072198815686
MX07093,16.83320395593303,-92.47200755467183
MX07094,16.56111883020087,-92.50881009956208
MX07096,17.37927181345247,-92.4858376129713
MX07097,15.99088956631631,-93.6538566377944
MX07098,16.51516238139711,-92.65996105645162
MX07099,16.02459342747443,-91.89937083306565
MX07100,17.30080441703227,-92.26963239431984
MX07101,16.73946403499653,-93.13728338414468
MX07102,14.89404710913432,-92.19879440422451
MX07103,15.14045742591349,-92.41156139209028
MX07104,16.12412660519152,-92.24643761373646
MX07105,15.05972829465567,-92.10426286553697
MX07106,16.31736937443967,-92.60789179385053
MX07107,16.11228215346343,-93.19755735373116
MX07108,16.34620451068958,-93.37515533356267
MX07109,17.18556811713268,-92.3258420346952
MX07110,16.6224766059699,-92.7237867858596
MX07111,16.72192378969601,-92.78198094390066
MX07112,16.93017304388046,-92.39166800000636
MX07113,16.92183484248445,-92.6901769856055
MX07114,16.28169900168381,-90.56334516771396
MX07115,16.19922779699767,-91.2485954625074
MX07116,16.24646584188986,-90.74335744224032
MX07117,15.6716866063333,-92.6643855514626
MX07118,17.15401833554598,-92.80308976303408
MX07119,16.94936560011014,-92.72154874805284
MX08001,30.45132351705505,-106.3810846092976
MX08002,29.07417383692167,-105.5887666804997
